"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.3.T0";"glmnet_sign.ext.3.T1";"glmnet_sign.ext.5.T0";"glmnet_sign.ext.5.T1";"glmnet_sign.ext.10.T0";"glmnet_sign.ext.10.T1";"Aldex.kw.noadjust.0.05";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3"
"OTU96";"d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia;f__Bathyarchaeia;g__Bathyarchaeia;s__uncultured_eukaryote";0;0;0;0;0;0;0;0;0,000105148785531527;0,000103401923275773;0,0000708190219893063;0,000371075362657449;0,000032603291302257;0,000666755567408988
"OTU97";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Moranbacteria;f__Candidatus_Moranbacteria;g__Candidatus_Moranbacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000876239879429393;0,0000517009616378865;0,0000531142664919797;0,0000206152979254139;0,000032603291302257;0,0000363684854950357
"OTU98";"d__Bacteria;p__Acetothermia;c__Acetothermiia;o__Acetothermiia;f__Acetothermiia;g__Acetothermiia;__";0;0;0;0;0;0;0;0;0,0000700991903543514;0,0000517009616378865;0,0000177047554973266;0,0000755894257265175;0,000032603291302257;0,000327316369455321
"OTU99";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfococcaceae;g__uncultured;__";0;1;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0,0000163016456511285;0,0000121228284983452
"OTU100";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Yanofskybacteria;f__Candidatus_Yanofskybacteria;g__Candidatus_Yanofskybacteria;__";0;0;0;0;0;1;0;0;0,0000700991903543514;0,0000517009616378865;0,000123933288481286;0,000130563553527621;0,0000407541141278212;0,00116379153584114
"OTU101";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula;__";0;0;0;0;0;0;0;0;0,00178752935403596;0,00346396442973839;0,00295669416805354;0,00360080537097229;0,0018909908955309;0,00290947883960286
"OTU102";"d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7;s__uncultured_Chlorobi";0;0;0;0;0;0;0;0;0,002891591602117;0,00147347740667976;0,00187670408271662;0,00175230032366018;0,00215181722594896;0,00151535356229315
"OTU103";"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_23;__";0;0;0;0;0;0;0;0;0,00327713714906593;0,00390342260366043;0,00469176020679154;0,00446664788383967;0,00401835565300317;0,00601292293517924
"OTU104";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;__;__";0;0;0;0;0;0;0;0;0,000455644737303284;0,000749663943749354;0,000601961686909104;0,000941431938593899;0,000448295255406033;0,00100619476536265
"OTU105";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Halochromatium;__";0;0;0;0;0;0;0;0;0,000315446356594581;0,000232654327370489;0,000478028398427818;0,000322973000831484;0,00042384278692934;0,000654632738910643
"OTU106";"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,00552031124040517;0,00431703029676352;0,00550617895966857;0,00494079973612419;0,00390424413344527;0,00452181502988277
"OTU107";"d__Bacteria;p__Actinobacteriota;c__WCHB1-81;o__WCHB1-81;f__WCHB1-81;g__WCHB1-81;__";0;0;0;1;0;1;0;0;0,00024534716624023;0,000103401923275773;0,00010622853298396;0,000652817767638105;0,000114111519557899;0,00053340445392719
"OTU108";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__GWE2-31-10;__";0;1;0;0;0;0;0;0;0,0000876239879429393;0,0000258504808189432;0,0000177047554973266;0,0000962047236519313;0,0000570557597789497;0,000157596770478488
"OTU109";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__LCP-80;__";0;0;0;0;0;0;0;0;0,000578318320423399;0,000517009616378865;0,000531142664919797;0,000494767150209932;0,000489049369533854;0,00106680890785438
"OTU110";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Candidatus_Thiobios;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,00552031124040517;0,00447213318167718;0,00534683616019263;0,00307167939088666;0,00777588497558829;0,00214574064420711
"OTU111";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;__";0;0;0;0;0;0;0;0;0,000455644737303284;0,000672112501292524;0,00072589497539039;0,000453536554359105;0,00032603291302257;0,000848597994884166
"OTU112";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;__;__;__";0;0;0;0;0;0;0;0;0,000525743927657636;0,000568710578016751;0,000743599730887716;0,000384818894607725;0,000823233105381988;0,000375807683448702
"OTU113";"d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;s__uncultured_archaeon";0;0;0;0;0;0;0;0;0,000700991903543514;0,000336056250646262;0,000832123508374349;0,00083835544896683;0,000619462534742882;0,00223060044369552
"OTU114";"d__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Scleromitrula;s__Scleromitrula_shiraiana";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU115";"d__Eukaryota;p__Ascomycota;__;__;__;__;__";1;0;0;0;0;0;0;0;0;0;0;0,000151178851453035;0,0000163016456511285;0,0000727369709900714
"OTU116";"d__Bacteria;p__Zixibacteria;c__Zixibacteria;o__Zixibacteria;f__Zixibacteria;g__Zixibacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,00120921103361256;0,000853065867025127;0,00122162812931553;0,00187599211121266;0,00135303658904366;0,00192752973123689
"OTU117";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__Bacteroidetes_BD2-2;s__uncultured_Bacteroidetes";0;0;0;1;0;1;0;0;0,000508219130069048;0,000361906731465205;0,000283276087957225;0,00057035657593645;0,000448295255406033;0,000448544654438774
"OTU118";"d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Benthic_Group_D_and_DHVEG-1;f__Marine_Benthic_Group_D_and_DHVEG-1;g__Marine_Benthic_Group_D_and_DHVEG-1;s__uncultured_archaeon";0;0;0;0;0;0;0;0;0,00292664119729417;0,00237824423534278;0,00180588506072731;0,00534623392865733;0,00069281994017296;0,00955278885669604
"OTU119";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__uncultured;s__uncultured_Bacteroidetes";0;0;0;0;0;1;0;0;0,00131435981914409;0,000853065867025127;0,00145178995078078;0,00155989087635631;0,00154865633685721;0,000933457794372583
"OTU120";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;__";0;0;0;1;0;1;0;0;0,000262871963828818;0,000258504808189432;0,000283276087957225;0,000343588298756898;0,00069281994017296;0,000739492538399059
"OTU121";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__MSBL3;s__uncultured_organism";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000775514424568297;0,0000885237774866329;0,0000755894257265175;0,0000407541141278212;0,000193965255973524
"OTU122";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,00049069433248046;0,000361906731465205;0,000531142664919797;0,000597843639837002;0,000546105129312804;0,000484913139933809
"OTU123";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;__";0;0;0;0;0;0;0;0;0,000823665486663629;0,00118912211767139;0,00155801848376474;0,00150491674855521;0,000872138042335374;0,00247305701366243
"OTU124";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__GWE2-31-10;s__uncultured_gamma";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0,0000848597994884166
"OTU125";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__Ilumatobacter_nonamiensis";0;0;0;0;0;0;0;0;0,00073604149872069;0,000775514424568297;0,00123933288481286;0,000597843639837002;0,00104330532167222;0,000872843651880857
"OTU126";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,0208194595352424;0,0143470168545135;0,0128536524910591;0,0131250730125135;0,0156903339392112;0,00732218841300052
"OTU127";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__uncultured_Spirochaeta";0;0;0;0;0;0;0;0;0,000508219130069048;0,000284355289008376;0,000531142664919797;0,000474151852284519;0,000317882090197005;0,0005091587969305
"OTU128";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;__;__";1;0;0;1;0;1;0;0;0,000105148785531527;0,0000517009616378865;0,0000708190219893063;0,000322973000831484;0,000179318102162413;0,000836475166385821
"OTU129";"d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__uncultured;f__uncultured;g__uncultured;__";0;0;0;0;0;0;0;0;0,000192772773474466;0,000129252404094716;0,0000885237774866329;0,000529125980085622;0,0000570557597789497;0,000218210912970214
"OTU130";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_III;g__Clade_III;__";1;0;0;0;0;1;0;0;0,000105148785531527;0;0,0000354095109946532;0,000116820021577345;0,000228223039115799;0,000448544654438774
"OTU131";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031;s__uncultured_bacterium";0;0;0;1;0;1;0;0;0,000122673583120115;0,000180953365732603;0,000177047554973266;0,000357331830707173;0,000105960696732335;0,000630387081913952
"OTU132";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__BD7-8;f__BD7-8;g__BD7-8;__";0;0;0;0;0;0;0;0;0,00141950860467562;0,000930617309481956;0,000902942530363656;0,000879586044817658;0,00110036108145117;0,000545527282425536
"OTU133";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__Desulfatiglandaceae;g__Desulfatiglans;__";0;0;0;0;0;0;0;0;0,00145455819985279;0,00170613173405025;0,00187670408271662;0,0024257333892237;0,00138563988034592;0,00347925177902508
"OTU134";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__uncultured_organism";0;0;0;0;0;0;0;0;0,00154218218779573;0,00162858029159342;0,00196522786020325;0,00162173677013256;0,00153235469120608;0,00287311035410782
"OTU135";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I;g__Clade_Ia;__";1;0;0;0;0;1;0;0;0;0,0000258504808189432;0,0000177047554973266;0,000151178851453035;0,000154865633685721;0,000327316369455321
"OTU136";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__uncultured_bacterium";0;1;0;0;0;0;0;0;0,00376783148154639;0,00175783269568814;0,00214227541517652;0,00125753317345024;0,00153235469120608;0,000606141424917262
"OTU137";"d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Benthic_Group_D_and_DHVEG-1;f__Marine_Benthic_Group_D_and_DHVEG-1;g__Marine_Benthic_Group_D_and_DHVEG-1;__";0;0;0;1;0;1;0;0;0,000525743927657636;0,000284355289008376;0,000424914131935838;0,000852098980917106;0,000163016456511285;0,00259428529864588
"OTU138";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;__;__";0;0;0;1;0;0;0;0;0,000105148785531527;0,000982318271119843;0,000194752310470592;0,00033671653278176;0,00172797443901962;0,00184266993174848
"OTU139";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000438119939714696;0,000517009616378865;0,000265571332459899;0,000261127107055242;0,00113296437275343;0,00027882505546194
"OTU140";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Cyanobacteriaceae;__;__";0;0;0;0;0;0;0;0;0,000420595142126108;0,000491159135559921;0,000761304486385043;0,00104450842822097;0,000521652660836111;0,00113954587884445
"OTU141";"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;__";0;0;0;0;0;0;0;0;0,000105148785531527;0,000129252404094716;0,000265571332459899;0,000288614170955794;0,000171167279336849;0,000484913139933809
"OTU142";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,000525743927657636;0,000646262020473581;0,00072589497539039;0,00110635432199721;0,00053795430648724;0,00141837093430639
"OTU143";"d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia;f__Bathyarchaeia;g__Bathyarchaeia;__";0;0;0;0;0;0;0;0;0,000613367915600575;0,000491159135559921;0,000442618887433165;0,00177291562158559;0,000163016456511285;0,000751615366897404
"OTU144";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__";0;1;0;0;0;0;0;0;0,00439872419473555;0,00385172164202254;0,00242555150313374;0,00226768277179552;0,00287724045742418;0,00144261659130308
"OTU145";"d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group;f__BD2-11_terrestrial_group;g__BD2-11_terrestrial_group;__";0;0;0;0;0;0;0;0;0,00161228137815008;0,00108572019439562;0,00155801848376474;0,00127814847137566;0,00102700367602109;0,00160021336178157
"OTU146";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__GWE2-31-10;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000258504808189432;0,0000354095109946532;0,000240511809129828;0,00000815082282556424;0,0000969826279867619
"OTU147";"d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_Nitrospirae";0;0;0;0;0;0;0;0;0,000140198380708703;0,000103401923275773;0,000177047554973266;0,000563484809961312;0,0000570557597789497;0,000218210912970214
"OTU148";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__R76-B128;__";0;0;0;0;0;0;0;0;0,000192772773474466;0,000258504808189432;0,000194752310470592;0,000151178851453035;0,000154865633685721;0,000424298997442083
"OTU149";"d__Bacteria;p__Acidobacteriota;c__Subgroup_18;o__Subgroup_18;f__Subgroup_18;g__Subgroup_18;__";0;0;0;1;0;0;0;0;0,000350495951771757;0,000284355289008376;0,000371799865443858;0,00050163891618507;0,000138563988034592;0,000678878395907333
"OTU150";"d__Archaea;__;__;__;__;__;__";0;0;0;0;0;1;0;0;0,0033121867442431;0,00248164615861855;0,00329308452250274;0,0045628526074916;0,00266531906395951;0,00780710155293433
"OTU151";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__SJA-15;g__SJA-15;s__uncultured_bacterium";0;1;0;0;0;0;0;0;0,000227822368651642;0,000155102884913659;0,000424914131935838;0,000295485936930932;0,000203770570639106;0,000387930511947048
"OTU152";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV008;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000105148785531527;0,000491159135559921;0,000531142664919797;0,000309229468881208;0,000220072216290235;0,000460667482937119
"OTU153";"d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__uncultured;f__uncultured;g__uncultured;s__uncultured_archaeon";0;0;0;0;0;0;0;0;0,00134940941432126;0,00160272981077448;0,00214227541517652;0,00247383575104966;0,00154865633685721;0,0047157802858563
"OTU154";"d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Calditrichaceae;s__uncultured_Deferribacteres";1;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000177047554973266;0,0000755894257265175;0,000032603291302257;0,0000727369709900714
"OTU155";"d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7;s__uncultured_sediment";0;0;1;0;0;0;0;0;0,0000350495951771757;0,000103401923275773;0,000123933288481286;0,0000824611917016554;0,0000407541141278212;0,000266702226963595
"OTU156";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta_2;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000438119939714696;0,000672112501292524;0,000849828263871676;0,000577228341911588;0,000717272408649653;0,00116379153584114
"OTU157";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__SEEP-SRB1;s__Olavius_ilvae";0;0;1;0;1;0;0;0;0,000420595142126108;0,000594561058835694;0,000637371197903757;0,000371075362657449;0,000399390318452648;0,000375807683448702
"OTU158";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__uncultured_bacterium";0;0;0;1;0;0;0;0;0,000455644737303284;0,000594561058835694;0,000690485464395737;0,000467280086309381;0,000937344624939888;0,0012607741638279
"OTU159";"d__Bacteria;p__Acidobacteriota;__;__;__;__;__";0;0;0;0;0;0;0;0;0,000595843118011987;0,000594561058835694;0,000991466307850289;0,00104450842822097;0,000358636204324827;0,00120016002133618
"OTU160";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Alphaproteobacteria";0;0;1;0;0;0;0;0;0,00198030212751043;0,000853065867025127;0,0011331043518289;0,00124378964149997;0,00115741684123012;0,000424298997442083
"OTU161";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,000858715081840805;0,00105986971357667;0,00122162812931553;0,001594249706232;0,00105960696732335;0,00178205578925675
"OTU162";"d__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group;o__PAUC43f_marine_benthic_group;f__PAUC43f_marine_benthic_group;g__PAUC43f_marine_benthic_group;s__uncultured_actinobacterium";0;0;0;0;0;0;0;0;0,00141950860467562;0,00183538413814497;0,00182358981622464;0,00130563553527621;0,00164646621076398;0,00112742305034611
"OTU163";"d__Bacteria;p__Modulibacteria;c__Moduliflexia;o__Moduliflexales;f__Moduliflexaceae;g__Moduliflexaceae;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,00073604149872069;0,00087891634784407;0,00102687581884494;0,00163548030208283;0,000643915003219575;0,00214574064420711
"OTU164";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000354095109946532;0;0,00000815082282556424;0,0000242456569966905
"OTU165";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus;__";0;0;0;0;0;0;0;0;0,000262871963828818;0,000594561058835694;0,000354095109946532;0,000364203596682311;0,000342334558673698;0,000351562026452012
"OTU166";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;__;__;__;__";0;0;0;0;0;0;0;0;0,000122673583120115;0,0000775514424568297;0,000141638043978613;0,0000962047236519313;0,000114111519557899;0,000290947883960286
"OTU167";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0;0,00000687176597513795;0;0
"OTU168";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__endosymbionts;__";0;0;0;0;0;0;0;0;0,000315446356594581;0,000542860097197808;0,000247866576962572;0,000240511809129828;0,000334183735848134;0,00027882505546194
"OTU169";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;__";0;0;1;0;1;0;1;0;0,00191020293715608;0,00258504808189432;0,00281505612407493;0,00173168502573476;0,00176872855314744;0,00187903841724351
"OTU170";"d__Bacteria;p__Zixibacteria;c__Zixibacteria;o__Zixibacteria;f__Zixibacteria;g__Zixibacteria;s__uncultured_Nitrospinaceae";0;0;0;0;0;0;0;0;0,000210297571063054;0,000155102884913659;0,000247866576962572;0,000178665915353587;0,000171167279336849;0,000315193540956976
"OTU171";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta_2;s__uncultured_organism";0;0;0;0;0;0;0;0;0,00341733552977463;0,00144762692586082;0,00265571332459899;0,00269373226225408;0,00245339767049484;0,00218210912970214
"OTU172";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000700991903543514;0,000232654327370489;0,000212457065967919;0,000247383575104966;0,0000733574054300782;0,000400053340445393
"OTU173";"d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__uncultured_Deferribacteres";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000177047554973266;0,00000687176597513795;0;0
"OTU174";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__SB-5;s__bacterium_YC-LK-LKJ31";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000775514424568297;0,0000354095109946532;0,000164922383403311;0;0,000169719598976833
"OTU175";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;__;__";0;0;0;0;0;0;0;0;0,000578318320423399;0,000258504808189432;0,000442618887433165;0,000295485936930932;0,000431993609754905;0,000303070712458631
